id,name,gender,age,education,profession,income,living_with,nation,phone,job,fb_freq,yt_freq,insta_freq,use_less_than_2GB,use_2GB_to_4GB
12606,Mrs. Barbara Young,Female,49,Bachelor,Office & Administrative Support,30400$,Divo r  ced_2,ENGLAND,001-330-212-4150x8308,Public relations officer,0,2,3,3,1
16339,Cindy Brown,Female,46,Bachelor,Office & Administrative Support,32400$,D iv orced_1,US,001-341-571-8113,Building control surveyor,0,1,2,2,3
12454,Jessica Foley,Female,46,Bachelor,Office & Administrative Support,25900$,D ivo   rced_1,US,7786582495,"Journalist, broadcasting",0,3,3,2,2
10259,Deanna Morrison,Female,49,Bachelor,Office & Administrative Support,872500000 VND, Divorced_2,US,001-968-362-1593x01323,Commercial horticulturist,0,1,1,3,3
16019,Jennifer Brown,Female,48,Bachelor,Office & Administrative Support,26100$,  D ivo rced_1,US,2043925543,"Engineer, materials",0,1,1,3,1
7102,刘岩,Female,49,Bachelor,Office & Administrative Support,31500$,Divor ced_2,CHINA,14528736950,党工团干事,0,1,1,1,3
3595,前田 学,Other,46,Bachelor,Office & Administrative Support,34900$, D iv orced_1,JAPAN,070-5620-4509,薬剤師,0,1,2,1,3
2369,Кудряшов Артем Ефстафьевич,Other,72,Associate,Retired,1100$,Single_1,RUSSIA,8 (308) 061-9562,Холодильщик,0,0,1,0,0
7481,Ираида Робертовна Дмитриева,Female,65,Associate,Retired,2100$,Single_4,RUSSIA,8 198 621 31 76,Экспедитор,0,0,0,0,0
16203,Jessica Warren,Female,53,Associate,Retired,8100$, S   ingle_3,ENGLAND,502.482.2671,Waste management officer,0,0,1,0,0
11716,Scott Willis,Male,19,None,Student,967500000 VND,  Si  ngle_0,ENGLAND,001-820-728-9327x8769,Public relations account executive,0,0,0,0,0
12327,Arne Geisler B.A.,Male,20,None,Student,1027500000 VND,S   i ngle_0,DENMARK,(03754) 03792,Schornsteinfeger,0,0,0,0,0
3072,Jason Shelton,Male,19,None,Student,1192500000 VND,  S i ngle_0,US,6606972704,Civil Service administrator,0,0,0,0,0
17617,赵波,Male,20,None,Student,43300$,S i n gle_0,CHINA,18147613258,美容培训师/导师,0,0,0,0,0
9119,Nathaniel Robinson,Male,20,None,Student,1120000000 VND,Single_0,AUSTRALIA,0405 022 102,Professor Emeritus,0,0,0,0,0
4850,Ing. Berthold Gotthard,Male,18,None,Student,1160000000 VND,Si ngle_0,DENMARK,(00843) 30305,Artist,0,0,0,0,0
1812,Dylan Ross,Male,20,None,Student,41500$,Sin gle_0,ENGLAND,610.279.8014x0350,Armed forces training and education officer,0,0,0,0,1
13418,Sr. Luiz Henrique Albuquerque,Male,20,None,Student,1135000000 VND,S  in gle_0,BRAZIL,+55 (051) 9436-5518,Gerente de riscos em seguros,0,0,0,0,1
14386,Danilo Cassiano,Male,20,None,Student,1212500000 VND, Sing le_0,BRAZIL,(051) 5227-8109,Orçamentista,0,0,0,1,1
18207,Eric Gordon DDS,Male,18,None,Student,1010000000 VND,Single_0,ENGLAND,638-325-4667,"Surveyor, quantity",0,0,0,1,0
8417,黄玉华,Male,20,None,Student,44300$,Si ngle_0,CHINA,18982174478,钢筋工,0,0,0,1,1
15711,杨玉英,Male,19,None,Student,1195000000 VND,Sin   gle_0,CHINA,18970972080,学徒工,0,0,0,1,0
17434,Michael Knight,Male,19,None,Student,42300$,   Si ngle_0,ENGLAND,+1-475-531-5019x8514,Translator,0,0,0,0,0
10863,최경수,Male,20,None,Student,43200$,S ing le_0,KOREA,043-131-2057,용접기 조작원,0,0,0,1,0
1340,Miroslaw Fliegner-Ruppert,Male,19,None,Student,45100$,S i   ngle_0,DENMARK,00121839535,Winzer,0,0,0,1,0
18777,Daniel Elliott,Male,18,None,Student,1007500000 VND, S in gle_0,US,625-410-0705x37183,Police officer,0,0,0,1,1
8600,Kevin Davis,Male,20,None,Student,985000000 VND, Single_0,US,705.330.6494,Medical physicist,0,0,0,0,1
10937,Martin Radisch,Male,19,None,Student,43100$,Sing le_0,DENMARK,(00102) 960472,Schornsteinfeger,0,0,0,0,1
2415,Roy Porter,Male,20,None,Student,1082500000 VND,  Single_0,US,648-886-1331,"Radiographer, diagnostic",0,0,0,1,0
11840,Michael Marshall,Male,24,Bachelor,Unemployed,3605000000 VND, S   ingle_0,US,(248)651-8434x99191,Market researcher,7,0,1,7,2
17673,Michael Ray,Male,25,Bachelor,Unemployed,202800$, Sing le_0,ENGLAND,+1-708-677-9029x850,Paediatric nurse,8,0,2,4,3
14773,Katherine Martin,Other,22,Bachelor,Unemployed,2902500000 VND,Sing  le_0,ENGLAND,(633)321-4316,Scientific laboratory technician,8,0,1,8,3
16015,Enrico Machado,Male,25,Bachelor,Unemployed,447100$,Sin gle_0,BRAZIL,+55 (041) 0217 2685,Engenheiro têxtil,6,1,1,5,3
17934,中村 智也,Male,25,Bachelor,Unemployed,201000$,Singl e_0,JAPAN,080-7267-9001,小説家,5,0,1,7,1
1792,Kenneth Jacobs,Male,24,Bachelor,Unemployed,12155000000 VND,Single_0,ENGLAND,(490)345-0396,Exhibition designer,4,0,2,6,3
14976,Jorge Wilson,Other,24,Bachelor,Unemployed,9277500000 VND,S  i  ngle_0,US,001-268-857-8666,Soil scientist,6,0,2,4,1
11830,Ivan Haynes,Male,25,Bachelor,Unemployed,499200$,Si n  gle_0,US,001-922-537-1045x27502,Meteorologist,5,1,2,7,3
2084,Dakota Richardson,Male,21,Bachelor,Unemployed,4752500000 VND, Sing le_0,US,909-994-0292,Chartered public finance accountant,5,1,1,8,1
4744,Oliver Albuquerque,Male,23,Bachelor,Unemployed,11645000000 VND, S  i ngle_0,BRAZIL,(071) 3319-0260,Cartunista,6,1,1,5,3
1887,Rafael Ramos,Male,24,Bachelor,Unemployed,9697500000 VND,Si ngle_0,BRAZIL,+55 51 1081 6974,Engenheiro de segurança do trabalho,8,1,2,8,2
3078,Casey Lindsey,Male,22,Bachelor,Unemployed,304000$,Singl e_0,ENGLAND,+1-591-907-1223x484,Clinical cytogeneticist,4,0,2,4,3
3412,Юрий Измаилович Суворов,Male,22,Bachelor,Unemployed,7310000000 VND,Sing le_0,RUSSIA,+70411728845,Шифровальщик,6,0,1,8,3
17192,Robert Bennett,Male,21,Bachelor,Unemployed,8642500000 VND,Sin gle_0,US,(850)894-1460x804,Best boy,5,1,2,8,1
11282,Murilo Siqueira,Male,23,Bachelor,Unemployed,8057500000 VND,Single_0,BRAZIL,+55 (021) 7510-6237,Motorista,7,1,1,5,2
1219,高橋 浩,Male,25,Bachelor,Unemployed,224000$, S  ingle_0,JAPAN,080-8018-3450,バスガイド,7,0,1,8,2
16667,Luigi Guerra,Male,21,Bachelor,Unemployed,10712500000 VND,Single_0,BRAZIL,(021) 9912-9599,Babysitter,6,0,3,8,2
6338,王荣,Male,22,Bachelor,Unemployed,311500$,Si n  gle_0,CHINA,13720127818,食品/饮料研发,5,0,2,7,3
14429,Красильников Исай Устинович,Male,21,Bachelor,Unemployed,6500000000 VND,Single_0,RUSSIA,8 (036) 072-69-73,Психолог,5,0,2,5,1
10303,Агафья Никифоровна Коновалова,Female,68,None,Unemployed,1035000000 VND,D i  v orced_1,RUSSIA,+7 476 299 7646,Издатель,0,0,8,2,1
5083,前田 明美,Female,69,None,Unemployed,42500$,Divorced_3,JAPAN,73-5267-3017,運転士,0,0,4,1,0
11898,Latasha Flores,Female,60,None,Unemployed,45300$, D   ivorced_1,US,438-657-0968,Transport planner,0,0,5,2,1
15123,吉田 春香,Female,58,None,Unemployed,1247500000 VND,Div o   rced_1,JAPAN,080-2005-2605,調理師,0,0,5,2,0
14934,Alexis Adkins,Female,70,None,Unemployed,1085000000 VND,Div orced_1,ENGLAND,206-296-4242x355,Data processing manager,0,0,7,1,1
5449,高橋 翔太,Male,39,None,Business & Financial,992500000 VND,Single_0,JAPAN,48-7862-3882,アニメーター,0,1,20,23,0
11496,Dr. Joaquim Farias,Other,36,None,Business & Financial,38600$,Single_0,BRAZIL,+55 31 7855 0484,Engenheiro metalúrgico,0,1,19,12,0
7805,Мариан Аксёнович Филиппов,Other,37,None,Business & Financial,1007500000 VND, Sin  gle_0,RUSSIA,+78966112231,Архивариус,0,0,22,14,0
1583,Lucca Ferreira,Male,37,None,Business & Financial,44600$, Si   ngle_0,BRAZIL,(041) 8426 4627,Tecnólogo em irrigação e drenagem,0,1,16,17,0
11440,Robert Carter,Male,40,None,Business & Financial,1207500000 VND,Single_0,ENGLAND,+1-431-551-3112x685,Academic librarian,0,0,20,13,0
7258,Albert Torres,Male,38,None,Business & Financial,38300$,Single_0,ENGLAND,001-733-316-2111x881,Advertising account executive,0,1,10,23,0
6275,James Donovan,Male,40,None,Business & Financial,1112500000 VND, Sing le_0,US,+1-467-481-2459x53203,Publishing copy,0,1,15,10,0
6123,Recep Krause,Male,38,None,Business & Financial,39400$,Single_0,DENMARK,(05493) 695487,Drogist,0,0,9,20,0
8452,James Miller,Male,37,None,Business & Financial,942500000 VND, S  ingle_0,ENGLAND,+1-345-529-4351,Clinical biochemist,0,1,18,23,0
6510,遠藤 修平,Other,39,None,Business & Financial,1125000000 VND,Single_0,JAPAN,080-4881-7598,アニメーター,0,1,22,23,0
19507,Jose Sanchez,Male,40,None,Business & Financial,1212500000 VND,   Si ngle_0,ENGLAND,+1-643-552-0424,Actor,0,0,11,12,0
12687,Ravi Lucca Mendonça,Male,39,None,Business & Financial,44500$, Sin gle_0,BRAZIL,(084) 6638-0633,Motorista,0,1,23,23,0
8980,Aaron Strong,Male,40,None,Business & Financial,38700$,S i   ngle_0,US,+1-830-794-9292x3936,Further education lecturer,0,1,16,14,0
6366,Селиверст Валерианович Корнилов,Male,36,None,Business & Financial,45800$, Si n gle_0,RUSSIA,8 (688) 193-5479,Врач МСЭК,0,0,12,13,0
5901,佐藤 篤司,Male,66,Highschool,Retired,1405000000 VND,Unmar ri ed_0,JAPAN,080-6720-8700,栄養士,0,1,7,1,1
12010,James Gray,Male,74,Highschool,Retired,58500$,Unmarried_0,ENGLAND,838.230.8183,Chartered management accountant,1,0,6,3,1
5736,村上 晃,Male,78,Highschool,Retired,57900$,  Unma r ried_0,JAPAN,070-6039-4515,脚本家,0,0,7,3,0
8043,Valerie Lopez,Other,74,Highschool,Retired,57100$,  Unmar ried_0,US,(972)222-6739,"Engineer, automotive",0,0,4,1,1
16947,오예준,Male,67,Highschool,Retired,1310000000 VND,Unm arri ed_0,KOREA,070-8357-3594,문화/예술/디자인 및 영상관련 관리자,0,1,5,3,1
4437,Patrick Wright Jr.,Male,54,Highschool,Retired,1470000000 VND,Unmarried_0,US,814.805.4610x17097,Naval architect,0,1,5,2,1
17388,Steven Castro,Male,33,Highschool,Computer & Mathematical,2447500000 VND,Mar  r ied_4,ENGLAND,738.365.2925x12161,Ergonomist,0,3,1,6,1
15908,王建华,Male,31,Highschool,Computer & Mathematical,2280000000 VND, M  ar ried_1,CHINA,15953115968,电子软件开发(ARM/MCU...),0,2,0,7,0
11284,Eggert Textor,Male,32,Highschool,Computer & Mathematical,95600$,Married_3,DENMARK,+49(0)7770 21720,Koreanistiker,0,3,1,6,0
2927,Edward Wright,Male,33,Highschool,Computer & Mathematical,94000$,Marrie d_3,AUSTRALIA,0426-211-174,Risk analyst,0,1,1,5,0
10240,Brent Bradley,Male,32,Highschool,Computer & Mathematical,2355000000 VND, Mar   ried_1,US,5469484327,Location manager,0,2,0,5,1
2896,Igor Pastor,Male,35,Highschool,Computer & Mathematical,91500$,    Married_1,BRAZIL,(041) 3405 6988,Cartógrafo,0,1,1,8,0
5324,Ravi Lucca Araújo,Male,34,Highschool,Computer & Mathematical,87900$,M  arried_3,BRAZIL,(011) 4494-5047,Designer de moda,0,3,1,4,1
8069,Dennis Perry,Male,32,Highschool,Computer & Mathematical,94100$,Marri ed_4,US,001-825-349-3921,"Teacher, special educational needs",0,1,1,6,0
10311,John Bowen,Male,35,Highschool,Computer & Mathematical,96700$, M a r ried_1,AUSTRALIA,+61 2 7296 0014,"Psychologist, educational",0,1,0,5,0
2727,石井 英樹,Male,34,Highschool,Computer & Mathematical,96400$, M a  rried_1,JAPAN,090-0476-2587,検察官,0,2,0,8,0
5281,Mark Jennings,Male,33,Highschool,Computer & Mathematical,2310000000 VND,Ma rried_2,US,894-425-3230x953,Estate agent,0,2,0,7,1
5717,Falk Holt-Wohlgemut,Male,34,Bachelor,Sales & Related,567500000 VND,Unm arried_0,DENMARK,0021437339,Arzt,0,0,1,2,0
5587,Carlos Robinson Jr.,Male,35,Bachelor,Sales & Related,420000000 VND,Unmarried_0,US,257.773.1741,Curator,0,1,1,3,0
17606,Ing. Oscar Wilms,Male,33,Bachelor,Sales & Related,19500$,Unmarried_0,DENMARK,(03700) 28191,Koreanistiker,0,1,1,1,0
19273,木村 翔太,Male,32,Bachelor,Sales & Related,17500$,Un married_0,JAPAN,13-6578-8641,小説家,0,1,3,3,0
18152,Richard Murray,Male,34,Bachelor,Sales & Related,24100$,U   nmar ried_0,US,(640)363-3364x73387,Risk manager,0,1,2,1,0
1873,오진호,Male,33,Bachelor,Sales & Related,21600$,U nm  ar ried_0,KOREA,017-021-9654,의무기록사,0,1,2,1,0
6703,Фомичев Евграф Валентинович,Male,34,Bachelor,Sales & Related,23300$,U nm ar ried_0,RUSSIA,+7 (103) 944-86-04,Лекальщик,0,0,3,2,0
13210,Steven Dawson,Male,34,Bachelor,Sales & Related,557500000 VND,  Unmarr ied_0,US,521-345-7718x972,Industrial/product designer,0,0,2,3,0
13937,David Alexander,Male,35,Bachelor,Sales & Related,16600$,Unmarried_0,US,(559)740-6884x60801,Clinical psychologist,0,1,3,2,0
11631,Емельян Теймуразович Рожков,Male,32,Bachelor,Sales & Related,20500$,Unma rr ied_0,RUSSIA,+7 371 784 2800,Няня,0,0,2,1,0
9250,Robert Hanson,Male,33,Bachelor,Sales & Related,19600$,Unmarried_0,US,982.840.0723x47465,Psychiatrist,0,0,3,3,0
13495,Roger Johnston,Male,32,Bachelor,Sales & Related,18100$,Unm ar   ried_0,US,(773)336-3668x8100,Health physicist,0,1,1,1,0
14882,Billy Walters,Male,35,Bachelor,Sales & Related,465000000 VND,Unmarried_0,US,892.313.8742x4942,Arts development officer,0,0,2,2,0
17731,Dana Greene,Other,31,Bachelor,Sales & Related,24400$,Unm ar r ied_0,US,(462)343-2915,"Education officer, community",0,1,2,1,0
1333,Ларионов Севастьян Трифонович,Male,33,Bachelor,Sales & Related,13700$,Un m a rried_0,RUSSIA,8 241 841 88 40,Хлопокороб,0,1,1,1,0
10245,Marc Wilmsen-Bohnbach,Male,34,Bachelor,Sales & Related,24100$,Unmarried_0,DENMARK,06193 98129,Schornsteinfeger,0,0,2,1,0
17021,Michael Morgan,Male,31,Bachelor,Sales & Related,560000000 VND,Un married_0,US,(823)877-5994,Systems developer,0,0,2,2,0
4516,Brandon Mason,Male,33,Bachelor,Sales & Related,570000000 VND,U nma  r ried_0,US,293.933.8105,Engineering geologist,0,1,3,3,0
7637,Aaron Hartman,Male,33,Bachelor,Sales & Related,350000000 VND,Unmarri ed_0,US,872-468-4173x721,Physiological scientist,0,0,2,2,0
13109,박아름,Female,20,None,Student,6252500000 VND,U nm a r ried_0,KOREA,031-813-7156,상담 전문가 및 청소년 지도사,1,2,0,3,0
3353,Andrea Gardner,Female,20,None,Student,7055000000 VND, U nm a rried_0,US,317.233.8013x3755,"Engineer, land",0,2,0,1,0
2899,Angela Vega,Female,19,None,Student,497000$,U n  m arried_0,US,+1-375-624-2114,Multimedia programmer,1,2,0,2,1
14722,최서윤,Female,19,None,Student,9542500000 VND,Unm a rried_0,KOREA,02-9181-6348,보험 심사원 및 사무원,1,3,0,2,0
19088,江鹏,Female,19,None,Student,464100$,Unmarried_0,CHINA,18941540099,包装设计,1,2,0,2,0
4577,г-жа Кабанова Раиса Руслановна,Female,18,None,Student,208600$,Unmarrie d_0,RUSSIA,8 485 384 6421,Акушер,1,2,0,1,0
12412,Susan Baker,Female,18,None,Student,4920000000 VND,Unmarried_0,US,(342)904-7618x43302,"Designer, textile",0,2,0,2,1
11281,Kimberly Alvarez,Female,18,None,Student,7632500000 VND,Unmarried_0,ENGLAND,5797921654,Technical author,0,1,1,1,1
15088,田中 千代,Female,18,None,Student,3540000000 VND,Unma rri ed_0,JAPAN,070-0746-5190,医師,0,3,1,2,0
10967,Lynn Robinson,Female,18,None,Student,227900$,U nmarri ed_0,ENGLAND,001-237-734-1795x78420,Equality and diversity officer,1,3,1,3,0
13901,Анжелика Архиповна Русакова,Female,18,None,Student,330500$,Unmarrie d_0,RUSSIA,8 (938) 658-2399,Татуировщик,0,1,0,2,0
15480,류수민,Other,20,None,Student,150600$,Unmarr ied_0,KOREA,010-0617-1355,유리제조 및 가공기 조작원,1,1,0,3,1
1922,권지혜,Female,20,None,Student,8717500000 VND,Unmarried_0,KOREA,062-566-4209,가수 및 성악가,1,2,0,1,1
9004,Monica Murphy,Female,20,None,Student,353500$,Unmarried_0,US,+1-546-405-9652x538,"Education officer, environmental",0,1,1,3,1
4155,Kelli Ball,Female,19,None,Student,465600$, Unma   rried_0,US,(297)902-4797x413,Illustrator,1,1,1,1,0
4327,Meagan Evans,Female,18,None,Student,166200$,Unm arried_0,ENGLAND,(970)298-1797x953,Community development worker,0,2,1,2,1
17122,Heather Carroll,Female,20,None,Student,183800$,Un married_0,US,780-895-8928x972,Software engineer,1,1,1,2,0
10295,Amy Hunt,Female,20,None,Student,7442500000 VND,Unmarried_0,ENGLAND,582-466-9164x325,Commercial horticulturist,1,2,0,2,0
19055,Евстафий Гордеевич Лапин,Male,33,None,Farming Fishing & Forestry,49600$,Ma r   ried_1,RUSSIA,+7 (157) 429-1242,Фельдшер,1,1,1,3,0
14792,Mr. Anthony Robinson Jr.,Male,34,None,Farming Fishing & Forestry,45000$,M ar ried_2,US,(764)559-0328x63944,Financial risk analyst,0,0,0,2,0
14715,Brett Schaefer,Male,34,None,Farming Fishing & Forestry,41800$, M arried_4,US,962.325.5424x9110,Heritage manager,0,1,0,1,1
16871,James Wright,Male,33,None,Farming Fishing & Forestry,45100$,Married_3,ENGLAND,(868)703-1059,"Copywriter, advertising",1,0,0,2,1
19795,David Thomas,Other,34,None,Farming Fishing & Forestry,1057500000 VND,Married_4,ENGLAND,813.783.8083,Event organiser,0,1,0,2,1
9760,Robert Wright,Male,32,None,Farming Fishing & Forestry,1085000000 VND,Married_1,US,+1-296-523-6622x7136,Radio producer,1,1,0,2,0
4949,Kenneth King,Male,35,None,Farming Fishing & Forestry,39700$,Married_1,US,5907735958,Special effects artist,0,1,0,2,1
3680,Дроздов Остап Афанасьевич,Male,35,None,Farming Fishing & Forestry,44200$,M ar  ried_4,RUSSIA,89350090794,Кладовщик,1,0,1,3,1
12117,Bento Pimenta,Other,34,None,Farming Fishing & Forestry,48900$, Marr ied_1,BRAZIL,+55 (021) 7191 6265,Agente funerário,1,0,1,1,0
19799,Мефодий Гурьевич Крылов,Male,34,None,Farming Fishing & Forestry,39400$,M  ar ried_1,RUSSIA,+76111118783,Оператор вооружения,0,0,1,2,1
3739,Большаков Гремислав Юльевич,Male,31,None,Farming Fishing & Forestry,1020000000 VND,   Mar ried_2,RUSSIA,+7 243 548 20 28,Кардиолог,1,1,0,2,0
3546,Cauê Rios,Male,34,None,Farming Fishing & Forestry,1127500000 VND, M a rried_3,BRAZIL,+55 (081) 8361 6187,Jogador de vôlei,0,1,0,1,0
4213,清水 篤司,Male,33,None,Farming Fishing & Forestry,1135000000 VND, Ma rr ied_2,JAPAN,75-6375-8677,イラストレーター,1,1,1,3,1
7954,Eduardo Azevedo,Male,35,None,Farming Fishing & Forestry,44200$,M arried_1,BRAZIL,+55 (041) 6155 0524,Cameraman,1,1,0,3,1
19695,Justin Neal,Male,33,None,Farming Fishing & Forestry,1057500000 VND,M  arried_3,ENGLAND,539-476-7005x460,Public affairs consultant,1,1,0,3,0
3005,Николай Юльевич Сидоров,Male,33,None,Farming Fishing & Forestry,41300$,Mar   ried_1,RUSSIA,+7 802 109 1656,Начальник склада,1,0,0,3,1
1368,Lisa Ray,Female,32,Bachelor,Computer & Mathematical,70500$,Unma rried_2,US,265.673.8710x602,Building surveyor,0,3,6,1,1
14283,Cheryl Noble,Female,31,Bachelor,Computer & Mathematical,69800$,Un  m arried_3,US,001-907-995-4698x39974,IT consultant,0,3,8,2,1
4871,刘荣,Female,32,Bachelor,Computer & Mathematical,1640000000 VND,Unmar   ried_1,CHINA,13932749152,药品市场推广经理,0,2,5,2,2
15453,Nancy Torres,Female,21,Bachelor,Community & Social Services,66200$,Unmarri ed_0,US,5153792824,Ranger/warden,1,0,1,0,0
11111,Michelle Aguilar,Female,22,Bachelor,Community & Social Services,68900$,Unmarried_0,US,8757633993,"Therapist, speech and language",0,0,3,1,0
8775,Kathryn Sharp,Female,25,Bachelor,Community & Social Services,71400$,Unmarried_0,US,529-356-5192x247,Film/video editor,0,0,1,0,0
3090,Karen Melton,Female,22,Bachelor,Community & Social Services,1680000000 VND, Un m  arried_0,US,425.850.2105x9807,"Engineer, biomedical",1,0,1,1,0
12213,坂本 くみ子,Female,23,Bachelor,Community & Social Services,69900$,Unmarried_0,JAPAN,070-7157-9294,大学教授,1,0,2,0,0
19017,Molly Matthews,Female,21,Bachelor,Community & Social Services,66600$,U n  ma rried_0,AUSTRALIA,6739 3414,Accommodation manager,1,0,3,1,0
10566,Evelyn Nunez,Female,21,Bachelor,Community & Social Services,1765000000 VND,  Unmar  ried_0,US,+1-908-590-9403x6852,Field trials officer,1,0,3,0,0
1383,卓秀珍,Male,47,None,Production Occupations,6800$,Single_0,CHINA,18246126999,审核员,8,7,1,1,3
7838,Ян Ефимьевич Потапов,Other,49,None,Production Occupations,12400$,Si ngle_0,RUSSIA,8 646 986 15 02,Кондуктор,4,4,1,0,3
10725,尹瑞,Male,46,None,Production Occupations,270000000 VND,S i n gle_0,CHINA,18539720841,保险业务经理/主管,4,8,1,1,1
5992,Tyler Trevino,Male,47,None,Production Occupations,8000$,Sin g le_0,ENGLAND,+1-294-512-9032x45339,"Sound technician, broadcasting/film/video",8,4,2,0,1
17688,Cauã Ramos,Male,49,None,Production Occupations,190000000 VND,Sin gle_0,BRAZIL,0900-237-6673,Recepcionista,8,8,1,0,2
17868,Janna Freudenberger,Other,46,None,Production Occupations,4800$,   Si ngle_0,DENMARK,+49(0) 931809085,Beamter,4,6,1,1,1
6028,David Hardin,Male,49,None,Production Occupations,172500000 VND,Sin g le_0,ENGLAND,908-920-9338,Photographer,4,4,3,0,3
